T_ms,lifecycle,substate,x,y,theta_deg,speed,adv_v,turn_v,dist_wp,counter,wps_left,mag_x_raw,mag_y_raw,yaw_gyro,yaw_mag,cal_status
53691,running,cruise,57.04,25.88,91.83,2.18,2.42,-1.29,25.12,0,3,0.6959,0.0272,91.83,-21.38,not_cal
53771,running,cruise,57.03,26.04,91.92,1.84,2.36,-1.32,24.97,0,3,0.6959,0.0272,91.92,-21.38,not_cal
53848,running,cruise,57.03,26.15,92.02,1.17,2.34,-1.33,24.86,0,3,0.6965,0.0265,92.02,-21.44,not_cal
53925,running,cruise,57.03,26.27,92.12,1.81,2.30,-1.35,24.75,0,3,0.6999,0.0224,92.12,-21.78,not_cal
54005,running,cruise,57.02,26.41,92.22,1.47,2.26,-1.37,24.62,0,3,0.6997,0.0249,92.22,-21.58,not_cal
54085,running,cruise,57.02,26.53,92.32,1.75,2.22,-1.39,24.50,0,3,0.6997,0.0249,92.32,-21.58,not_cal
54163,running,cruise,57.01,26.67,92.42,1.60,2.17,-1.41,24.36,0,3,0.6941,0.0263,92.42,-21.45,not_cal
54241,running,cruise,57.01,26.79,92.53,1.44,2.13,-1.43,24.24,0,3,0.7003,0.0277,92.53,-21.35,not_cal
54322,running,cruise,57.00,26.89,92.64,1.06,2.11,-1.45,24.15,0,3,0.7038,0.0238,92.64,-21.68,not_cal
54400,running,cruise,57.00,26.97,92.75,1.08,2.10,-1.45,24.07,0,3,0.6969,0.0224,92.75,-21.78,not_cal
54479,running,cruise,56.99,27.08,92.85,1.68,2.06,-1.47,23.96,0,3,0.6969,0.0224,92.85,-21.78,not_cal
54559,running,cruise,56.99,27.21,92.97,1.56,2.01,-1.49,23.83,0,3,0.7014,0.0269,92.97,-21.42,not_cal
54638,running,cruise,56.98,27.32,93.08,1.42,2.04,-1.18,23.73,0,3,0.7013,0.0309,93.08,-21.09,not_cal
54715,running,cruise,56.97,27.44,93.16,1.60,2.35,-1.19,23.61,0,3,0.6972,0.0311,93.16,-21.07,not_cal
54793,running,cruise,56.97,27.57,93.25,1.63,2.58,-1.21,23.48,0,3,0.6972,0.0286,93.25,-21.27,not_cal
54871,running,cruise,56.96,27.72,93.34,1.93,2.54,-1.23,23.34,0,3,0.6999,0.0286,93.34,-21.28,not_cal
54949,running,cruise,56.95,27.85,93.43,1.38,2.51,-1.25,23.21,0,3,0.6999,0.0265,93.43,-21.45,not_cal
55027,running,cruise,56.94,27.95,93.52,1.43,2.49,-1.26,23.12,0,3,0.6999,0.0273,93.52,-21.38,not_cal
55108,running,cruise,56.93,28.10,93.62,2.08,2.44,-1.28,22.97,0,3,0.7036,0.0200,93.62,-21.99,not_cal
55185,running,cruise,56.92,28.25,93.71,1.70,2.39,-1.31,22.83,0,3,0.7036,0.0200,93.71,-21.99,not_cal
55262,running,cruise,56.92,28.37,93.81,1.76,2.36,-1.32,22.71,0,3,0.7013,0.0259,93.81,-21.50,not_cal
55339,running,cruise,56.90,28.55,93.90,2.66,2.28,-1.36,22.54,0,3,0.7015,0.0291,93.90,-21.24,not_cal
55417,running,cruise,56.89,28.76,94.00,2.62,2.19,-1.41,22.33,0,3,0.6972,0.0232,94.00,-21.71,not_cal
55494,running,cruise,56.88,28.95,94.11,2.56,2.10,-1.45,22.14,0,3,0.6972,0.0232,94.11,-21.71,not_cal
55571,running,cruise,56.86,29.18,94.21,3.25,1.97,-1.51,21.92,0,3,0.7018,0.0230,94.21,-21.74,not_cal
55648,running,cruise,56.84,29.41,94.31,2.43,2.18,-1.25,21.70,0,3,0.7000,0.0274,94.31,-21.37,not_cal
55724,running,cruise,56.83,29.56,94.40,1.87,2.45,-1.28,21.56,0,3,0.6993,0.0266,94.40,-21.44,not_cal
55802,running,cruise,56.82,29.75,94.50,3.23,2.38,-1.31,21.36,0,3,0.6993,0.0266,94.50,-21.44,not_cal
55878,running,cruise,56.80,29.99,94.59,2.72,2.27,-1.36,21.13,0,3,0.6985,0.0237,94.59,-21.68,not_cal
55954,running,cruise,56.78,30.16,94.69,2.04,2.21,-1.40,20.97,0,3,0.6976,0.0239,94.69,-21.65,not_cal
56033,running,cruise,56.77,30.37,94.80,3.20,2.11,-1.44,20.76,0,3,0.6961,0.0210,94.80,-21.89,not_cal
56109,running,cruise,56.75,30.58,94.90,2.31,2.01,-1.50,20.56,0,3,0.6961,0.0210,94.90,-21.89,not_cal
56185,running,cruise,56.73,30.74,95.01,2.08,1.94,-1.53,20.41,0,3,0.6986,0.0202,95.01,-21.96,not_cal
56263,running,cruise,56.72,30.91,95.12,2.40,1.86,-1.57,20.23,0,3,0.6989,0.0277,95.12,-21.35,not_cal
56339,running,cruise,56.70,31.11,95.24,2.35,1.75,-1.62,20.05,0,3,0.6962,0.0220,95.24,-21.81,not_cal
56416,running,cruise,56.69,31.24,95.34,1.26,1.97,-1.35,19.92,0,3,0.7011,0.0245,95.34,-21.62,not_cal
56494,running,cruise,56.68,31.34,95.44,1.53,2.28,-1.36,19.82,0,3,0.7011,0.0245,95.44,-21.62,not_cal
56570,running,cruise,56.67,31.46,95.54,1.54,2.25,-1.38,19.70,0,3,0.6978,0.0251,95.54,-21.56,not_cal
56646,running,cruise,56.66,31.56,95.64,1.30,2.22,-1.39,19.60,0,3,0.6966,0.0239,95.64,-21.65,not_cal
56724,running,cruise,56.65,31.68,95.74,1.46,2.19,-1.40,19.49,0,3,0.6969,0.0206,95.74,-21.93,not_cal
56801,running,cruise,56.64,31.78,95.84,1.41,2.16,-1.42,19.39,0,3,0.6969,0.0206,95.84,-21.93,not_cal
56877,running,cruise,56.62,31.90,95.94,1.63,2.13,-1.44,19.28,0,3,0.6941,0.0256,95.94,-21.50,not_cal
56954,running,cruise,56.61,32.03,96.05,1.83,2.08,-1.46,19.14,0,3,0.6971,0.0252,96.05,-21.55,not_cal
57032,running,cruise,56.60,32.17,96.16,1.74,2.03,-1.49,19.01,0,3,0.7011,0.0216,96.16,-21.86,not_cal
57108,running,cruise,56.58,32.28,96.26,1.46,1.99,-1.50,18.90,0,3,0.7011,0.0216,96.26,-21.86,not_cal
57186,running,cruise,56.57,32.43,96.37,2.16,1.94,-1.53,18.76,0,3,0.7039,0.0193,96.37,-22.05,not_cal
57262,running,cruise,56.55,32.60,96.49,2.26,1.85,-1.57,18.59,0,3,0.7029,0.0225,96.49,-21.78,not_cal
57339,running,cruise,56.53,32.74,96.60,1.41,1.79,-1.60,18.46,0,3,0.7011,0.0210,96.60,-21.90,not_cal
57417,running,cruise,56.52,32.84,96.72,1.47,1.76,-1.62,18.36,0,3,0.7011,0.0210,96.72,-21.90,not_cal
57494,running,cruise,56.51,32.96,96.84,1.57,1.71,-1.64,18.24,0,3,0.7041,0.0228,96.84,-21.76,not_cal
57570,running,cruise,56.50,33.05,96.94,0.57,1.97,-1.39,18.15,0,3,0.6943,0.0217,96.94,-21.83,not_cal
57648,running,cruise,56.49,33.08,97.04,0.61,2.24,-1.38,18.12,0,3,0.6992,0.0195,97.04,-22.02,not_cal
57724,running,cruise,56.48,33.16,97.14,1.25,2.23,-1.38,18.04,0,3,0.6992,0.0195,97.14,-22.02,not_cal
57801,running,cruise,56.47,33.24,97.24,0.82,2.22,-1.39,17.97,0,3,0.6964,0.0241,97.24,-21.64,not_cal
57878,running,cruise,56.46,33.30,97.34,0.97,2.22,-1.39,17.90,0,3,0.7015,0.0204,97.34,-21.95,not_cal
57955,running,cruise,56.45,33.40,97.45,1.31,2.20,-1.40,17.81,0,3,0.6994,0.0220,97.45,-21.82,not_cal
58032,running,cruise,56.44,33.50,97.55,1.27,2.18,-1.41,17.72,0,3,0.6994,0.0220,97.55,-21.82,not_cal
58110,running,cruise,56.42,33.60,97.65,1.45,2.15,-1.43,17.61,0,3,0.6986,0.0164,97.65,-22.27,not_cal
58187,running,cruise,56.41,33.73,97.75,1.84,2.10,-1.45,17.49,0,3,0.6989,0.0245,97.75,-21.61,not_cal
58263,running,cruise,56.38,33.89,97.86,2.23,2.04,-1.48,17.33,0,3,0.6966,0.0203,97.86,-21.95,not_cal
58340,running,cruise,56.36,34.08,97.97,2.81,1.95,-1.53,17.14,0,3,0.6966,0.0186,97.97,-22.09,not_cal
58417,running,cruise,56.33,34.31,98.08,3.07,1.83,-1.59,16.92,0,3,0.7017,0.0186,98.08,-22.10,not_cal
58494,running,cruise,56.29,34.52,98.20,2.56,1.71,-1.65,16.71,0,3,0.7007,0.0217,98.20,-21.84,not_cal
58571,running,cruise,56.27,34.71,98.32,2.54,1.60,-1.70,16.52,0,3,0.6992,0.0192,98.32,-22.05,not_cal
58648,running,cruise,56.24,34.91,98.43,2.54,1.90,-1.51,16.33,0,3,0.7032,0.0188,98.43,-22.09,not_cal
58725,running,cruise,56.21,35.11,98.54,2.76,1.89,-1.55,16.13,0,3,0.7032,0.0188,98.54,-22.09,not_cal
58803,running,cruise,56.17,35.35,98.66,3.19,1.77,-1.62,15.90,0,3,0.6986,0.0203,98.66,-21.95,not_cal
58879,running,cruise,56.14,35.57,98.77,2.80,1.65,-1.68,15.68,0,3,0.7022,0.0230,98.77,-21.74,not_cal
58955,running,cruise,56.10,35.79,98.89,3.15,1.52,-1.74,15.47,0,3,0.7046,0.0230,98.89,-21.75,not_cal
59033,running,cruise,56.06,36.06,99.03,3.57,1.35,-1.83,15.20,0,3,0.7046,0.0230,99.03,-21.75,not_cal
59110,running,cruise,56.02,36.31,99.16,3.12,1.18,-1.91,14.96,0,3,0.7041,0.0202,99.16,-21.98,not_cal
59187,running,cruise,55.99,36.53,99.29,2.91,1.33,-1.75,14.74,0,3,0.7043,0.0165,99.29,-22.27,not_cal
59264,running,cruise,55.95,36.76,99.42,3.20,1.37,-1.81,14.51,0,3,0.7008,0.0211,99.42,-21.89,not_cal
59341,running,cruise,55.90,37.02,99.56,3.60,1.21,-1.90,14.26,0,3,0.7008,0.0211,99.56,-21.89,not_cal
59418,running,cruise,55.86,37.28,99.70,3.00,1.04,-1.98,14.01,0,3,0.7046,0.0207,99.70,-21.93,not_cal
59496,running,cruise,55.82,37.49,99.84,2.72,1.00,-2.05,13.80,0,3,0.7011,0.0182,99.84,-22.13,not_cal
59573,running,cruise,55.79,37.70,99.99,2.67,1.00,-2.13,13.59,0,3,0.7008,0.0196,99.99,-22.02,not_cal
59649,running,cruise,55.75,37.89,100.15,2.37,1.00,-2.19,13.41,0,3,0.7008,0.0196,100.15,-22.02,not_cal
59727,running,cruise,55.72,38.08,100.31,2.61,1.00,-2.03,13.22,0,3,0.7020,0.0227,100.31,-21.77,not_cal
59803,running,cruise,55.69,38.27,100.45,2.27,1.00,-2.09,13.04,0,3,0.6982,0.0195,100.45,-22.02,not_cal
59880,running,cruise,55.66,38.43,100.61,2.21,1.00,-2.13,12.88,0,3,0.7041,0.0199,100.61,-22.00,not_cal
59957,running,cruise,55.62,38.61,100.76,2.59,1.00,-2.19,12.70,0,3,0.7041,0.0199,100.76,-22.00,not_cal
60034,running,cruise,55.59,38.78,100.93,1.85,1.00,-2.25,12.53,0,3,0.6994,0.0162,100.93,-22.29,not_cal
60119,running,cruise,55.56,38.92,101.11,1.62,1.00,-2.29,12.40,0,3,0.6990,0.0204,101.11,-21.94,not_cal
60199,running,cruise,55.53,39.06,101.28,1.81,1.00,-2.33,12.26,0,3,0.7074,0.0171,101.28,-22.23,not_cal
60277,running,cruise,55.51,39.17,101.45,1.25,1.00,-2.36,12.15,0,3,0.6986,0.0164,101.45,-22.27,not_cal
60355,running,cruise,55.49,39.28,101.63,1.55,1.00,-2.38,12.05,0,3,0.6986,0.0164,101.63,-22.27,not_cal
60436,running,cruise,55.47,39.39,101.81,1.35,1.00,-2.41,11.93,0,3,0.6978,0.0151,101.81,-22.38,not_cal
60521,running,cruise,55.45,39.48,102.00,0.82,1.00,-2.23,11.85,0,3,0.6968,0.0148,102.00,-22.40,not_cal
60602,running,cruise,55.44,39.53,102.18,0.59,1.00,-2.22,11.80,0,3,0.7014,0.0168,102.18,-22.25,not_cal
60681,running,cruise,55.43,39.57,102.34,0.39,1.00,-2.21,11.76,0,3,0.7006,0.0139,102.34,-22.48,not_cal
60759,running,cruise,55.42,39.59,102.51,-0.01,1.00,-2.19,11.74,0,3,0.7006,0.0139,102.51,-22.48,not_cal
60839,running,cruise,55.42,39.59,102.67,0.19,1.00,-2.16,11.74,0,3,0.6994,0.0143,102.67,-22.45,not_cal
60917,running,cruise,55.43,39.58,102.83,-0.35,1.00,-2.13,11.75,0,3,0.7013,0.0178,102.83,-22.17,not_cal
60995,running,cruise,55.43,39.56,102.99,-0.27,1.00,-2.09,11.77,0,3,0.6936,0.0160,102.99,-22.30,not_cal
61074,running,cruise,55.43,39.55,103.14,-0.05,1.00,-2.06,11.78,0,3,0.6936,0.0160,103.14,-22.30,not_cal
61213,running,cruise,55.44,39.53,103.41,-0.18,1.00,-2.00,11.80,0,3,0.7034,0.0118,103.41,-22.66,not_cal
61289,running,cruise,55.44,39.53,103.55,0.36,1.04,-1.98,11.79,0,3,0.6971,0.0141,103.55,-22.46,not_cal
61366,running,cruise,55.43,39.56,103.70,0.25,1.06,-1.97,11.76,0,3,0.6971,0.0141,103.70,-22.46,not_cal
61444,running,cruise,55.43,39.57,103.84,-0.02,1.11,-1.94,11.76,0,3,0.6965,0.0174,103.84,-22.19,not_cal
61521,running,cruise,55.42,39.59,103.98,0.72,1.14,-1.93,11.73,0,3,0.7001,0.0125,103.98,-22.60,not_cal
61598,running,cruise,55.41,39.64,104.12,0.53,1.15,-1.93,11.68,0,3,0.6964,0.0148,104.12,-22.40,not_cal
61676,running,cruise,55.40,39.67,104.27,0.24,1.18,-1.91,11.66,0,3,0.6964,0.0148,104.27,-22.40,not_cal
61752,running,cruise,55.40,39.70,104.40,0.67,1.20,-1.90,11.63,0,3,0.7007,0.0155,104.40,-22.35,not_cal
61829,running,cruise,55.38,39.75,104.54,0.64,1.21,-1.90,11.58,0,3,0.6989,0.0140,104.54,-22.47,not_cal
61907,running,cruise,55.37,39.80,104.68,0.75,1.22,-1.89,11.52,0,3,0.7045,0.0122,104.68,-22.63,not_cal
61983,running,cruise,55.35,39.86,104.82,0.75,1.22,-1.89,11.47,0,3,0.7045,0.0122,104.82,-22.63,not_cal
62061,running,cruise,55.34,39.92,104.95,1.06,1.21,-1.89,11.40,0,3,0.6957,0.0118,104.95,-22.65,not_cal
62138,running,cruise,55.31,40.02,105.09,1.29,1.18,-1.91,11.31,0,3,0.6971,0.0140,105.09,-22.47,not_cal
62214,running,cruise,55.29,40.10,105.23,0.98,1.16,-1.92,11.22,0,3,0.7021,0.0119,105.23,-22.65,not_cal
62291,running,cruise,55.27,40.17,105.37,1.11,1.15,-1.93,11.15,0,3,0.7021,0.0119,105.37,-22.65,not_cal
62369,running,cruise,55.24,40.28,105.51,1.52,1.11,-1.95,11.05,0,3,0.7059,0.0074,105.51,-23.02,not_cal
62446,running,cruise,55.21,40.39,105.65,1.36,1.06,-1.97,10.94,0,3,0.6994,0.0157,105.65,-22.33,not_cal
62523,running,cruise,55.19,40.46,105.80,1.00,1.04,-1.98,10.86,0,3,0.6997,0.0097,105.80,-22.83,not_cal
62600,running,cruise,55.16,40.57,105.94,1.63,1.00,-2.00,10.75,0,3,0.6980,0.0120,105.94,-22.63,not_cal
62677,running,cruise,55.12,40.69,106.09,1.73,1.00,-2.03,10.63,0,3,0.6980,0.0120,106.09,-22.63,not_cal
62753,running,cruise,55.09,40.80,106.24,1.24,1.00,-2.06,10.52,0,3,0.7018,0.0111,106.24,-22.71,not_cal
62831,running,cruise,55.06,40.89,106.39,1.33,1.00,-2.01,10.42,0,3,0.7006,0.0132,106.39,-22.54,not_cal
62908,running,cruise,55.04,40.98,106.53,1.06,1.00,-2.02,10.33,0,3,0.7046,0.0057,106.53,-23.15,not_cal
62984,running,cruise,55.01,41.06,106.68,1.24,1.00,-2.03,10.25,0,3,0.7046,0.0057,106.68,-23.15,not_cal
63063,running,cruise,54.98,41.17,106.83,1.59,1.00,-2.06,10.13,0,3,0.6999,0.0017,106.83,-23.48,not_cal
63140,running,cruise,54.95,41.28,106.98,1.40,1.00,-2.08,10.03,0,3,0.6964,0.0088,106.98,-22.89,not_cal
63216,running,cruise,54.92,41.37,107.13,1.10,1.00,-2.10,9.93,0,3,0.6990,0.0041,107.13,-23.28,not_cal
63293,running,cruise,54.89,41.46,107.28,1.54,1.00,-2.11,9.84,0,3,0.6990,0.0041,107.28,-23.28,not_cal
63371,running,cruise,54.85,41.60,107.44,1.95,1.00,-2.15,9.70,0,3,0.6969,-0.0001,107.44,-23.63,not_cal
63447,running,cruise,54.81,41.72,107.60,1.53,1.00,-2.18,9.58,0,3,0.7020,0.0038,107.60,-23.31,not_cal
63525,running,cruise,54.78,41.82,107.76,1.37,1.00,-2.21,9.48,0,3,0.7049,0.0021,107.76,-23.45,not_cal
63602,running,cruise,54.74,41.95,107.92,1.98,1.00,-2.25,9.34,0,3,0.7049,0.0021,107.92,-23.45,not_cal
63678,running,cruise,54.70,42.07,108.08,1.48,1.00,-2.29,9.21,0,3,0.6954,0.0063,108.08,-23.10,not_cal
63756,running,cruise,54.66,42.20,108.25,1.99,1.00,-2.31,9.08,0,3,0.7041,0.0067,108.25,-23.07,not_cal
63833,running,cruise,54.61,42.35,108.42,2.01,1.00,-2.36,8.93,0,3,0.7022,0.0057,108.42,-23.15,not_cal
63909,running,cruise,54.56,42.48,108.59,1.61,1.00,-2.40,8.80,0,3,0.7022,0.0057,108.59,-23.15,not_cal
63987,running,cruise,54.52,42.61,108.77,1.97,1.00,-2.45,8.66,0,3,0.7032,0.0062,108.77,-23.12,not_cal
64064,running,cruise,54.47,42.76,108.95,2.06,1.00,-2.50,8.50,0,3,0.7032,0.0048,108.95,-23.23,not_cal
64141,running,cruise,54.42,42.91,109.14,1.76,1.00,-2.55,8.35,0,3,0.6979,0.0013,109.14,-23.51,not_cal
64218,running,cruise,54.38,43.01,109.32,1.34,1.00,-2.58,8.25,0,3,0.6979,0.0013,109.32,-23.51,not_cal
64295,running,cruise,54.34,43.12,109.51,1.66,1.00,-2.61,8.14,0,3,0.7059,0.0070,109.51,-23.05,not_cal
64372,running,cruise,54.30,43.23,109.70,1.13,1.00,-2.65,8.02,0,3,0.6986,0.0034,109.70,-23.34,not_cal
64450,running,cruise,54.29,43.28,109.90,0.43,1.00,-2.68,7.97,0,3,0.7050,-0.0004,109.90,-23.65,not_cal
64527,running,cruise,54.27,43.32,110.10,0.81,1.00,-2.67,7.93,0,3,0.6979,-0.0032,110.10,-23.88,not_cal
64603,running,cruise,54.25,43.38,110.29,0.81,1.00,-2.67,7.87,0,3,0.6979,-0.0032,110.29,-23.88,not_cal
64682,running,cruise,54.23,43.43,110.49,0.51,1.00,-2.67,7.81,0,3,0.7010,0.0011,110.49,-23.53,not_cal
64758,running,cruise,54.22,43.47,110.68,0.59,1.00,-2.66,7.78,0,3,0.7015,-0.0013,110.68,-23.72,not_cal
64835,running,cruise,54.19,43.53,110.88,0.90,1.00,-2.66,7.71,0,3,0.7035,-0.0027,110.88,-23.83,not_cal
64912,running,cruise,54.17,43.58,111.07,0.74,1.00,-2.66,7.66,0,3,0.7035,-0.0027,111.07,-23.83,not_cal
64989,running,cruise,54.14,43.66,111.27,1.29,1.00,-2.67,7.57,0,3,0.7064,-0.0043,111.27,-23.97,not_cal
65066,running,cruise,54.10,43.75,111.46,1.32,1.00,-2.69,7.47,0,3,0.7052,-0.0011,111.46,-23.71,not_cal
65144,running,cruise,54.07,43.85,111.66,1.37,1.00,-2.72,7.38,0,3,0.7063,-0.0029,111.66,-23.86,not_cal
65221,running,cruise,54.02,43.98,111.86,2.21,1.00,-2.77,7.24,0,3,0.7063,-0.0029,111.86,-23.86,not_cal
65297,running,cruise,53.96,44.12,112.06,1.78,1.00,-2.83,7.09,0,3,0.7070,-0.0048,112.06,-24.00,not_cal
65375,running,cruise,53.90,44.26,112.27,2.16,1.00,-2.89,6.94,0,3,0.7028,-0.0073,112.27,-24.21,not_cal
65452,running,cruise,53.83,44.43,112.49,2.21,1.00,-3.02,6.76,0,3,0.6980,-0.0045,112.49,-23.99,not_cal
65529,running,cruise,53.78,44.56,112.71,1.72,1.00,-3.07,6.63,0,3,0.6980,-0.0045,112.71,-23.99,not_cal
65607,running,cruise,53.71,44.71,112.94,2.52,1.00,-3.14,6.46,0,3,0.7027,-0.0028,112.94,-23.85,not_cal
65683,running,cruise,53.64,44.89,113.17,2.42,1.00,-3.23,6.28,0,3,0.7029,-0.0048,113.17,-24.01,not_cal
65760,running,cruise,53.56,45.06,113.41,2.56,1.00,-3.32,6.09,0,3,0.7070,-0.0038,113.41,-23.92,not_cal
65838,running,cruise,53.49,45.24,113.65,2.45,1.00,-3.42,5.90,0,3,0.7070,-0.0038,113.65,-23.92,not_cal
65915,running,cruise,53.41,45.41,113.91,2.27,1.00,-3.52,5.72,0,3,0.7055,-0.0046,113.91,-23.99,not_cal
65992,running,cruise,53.35,45.55,114.17,1.79,1.00,-3.60,5.57,0,3,0.7006,-0.0039,114.17,-23.94,not_cal
66069,running,cruise,53.30,45.65,114.43,1.27,1.00,-3.59,5.46,0,3,0.6950,-0.0066,114.43,-24.16,not_cal
66150,running,cruise,53.26,45.74,114.71,1.20,1.00,-3.61,5.36,0,3,0.7024,-0.0069,114.71,-24.18,not_cal
66232,running,cruise,53.23,45.82,114.99,0.73,1.00,-3.63,5.28,0,3,0.7024,-0.0069,114.99,-24.18,not_cal
66311,running,cruise,53.21,45.86,115.26,0.66,1.00,-3.61,5.24,0,3,0.6972,-0.0087,115.26,-24.33,not_cal
66391,running,cruise,53.18,45.92,115.54,0.83,1.00,-3.62,5.17,0,3,0.6989,-0.0122,115.54,-24.62,not_cal
66468,running,cruise,53.16,45.95,115.80,0.22,1.00,-3.59,5.14,0,3,0.7020,-0.0111,115.80,-24.52,not_cal
66549,running,cruise,53.14,46.00,116.08,1.10,1.00,-3.58,5.09,0,3,0.7020,-0.0111,116.08,-24.52,not_cal
66627,running,cruise,53.11,46.07,116.35,0.71,1.00,-3.60,5.01,0,3,0.7035,-0.0118,116.35,-24.58,not_cal
66706,running,cruise,53.08,46.12,116.62,0.75,1.00,-3.59,4.96,0,3,0.7020,-0.0123,116.62,-24.62,not_cal
66788,running,cruise,53.04,46.19,116.90,1.14,1.00,-3.60,4.88,0,3,0.7031,-0.0160,116.90,-24.92,not_cal
66867,running,cruise,53.00,46.27,117.17,1.04,1.00,-3.62,4.79,0,3,0.7018,-0.0080,117.17,-24.27,not_cal
66947,running,cruise,52.98,46.32,117.44,0.66,1.00,-3.62,4.73,0,3,0.7018,-0.0080,117.44,-24.27,not_cal
67029,running,cruise,52.94,46.40,117.72,1.52,1.00,-3.63,4.65,0,3,0.6989,-0.0133,117.72,-24.71,not_cal
67106,running,cruise,52.88,46.51,117.99,1.40,1.00,-3.69,4.53,0,3,0.7062,-0.0108,117.99,-24.49,not_cal
67182,running,cruise,52.84,46.59,118.26,1.25,1.00,-3.71,4.44,0,3,0.6997,-0.0116,118.26,-24.57,not_cal
67265,running,cruise,52.77,46.71,118.56,1.83,1.00,-3.77,4.30,0,3,0.7034,-0.0161,118.56,-24.93,not_cal
67342,running,cruise,52.71,46.81,118.84,1.25,1.00,-3.82,4.19,0,3,0.7034,-0.0161,118.84,-24.93,not_cal
67421,running,cruise,52.66,46.90,119.12,1.55,1.00,-3.72,4.08,0,3,0.7049,-0.0120,119.12,-24.60,not_cal
67500,running,braking,52.59,47.04,119.39,2.09,0.43,-2.80,3.93,0,3,0.7052,-0.0147,119.39,-24.81,not_cal
67576,running,braking,52.50,47.19,119.55,2.09,0.00,-0.89,3.77,0,3,0.7053,-0.0106,119.55,-24.48,not_cal
67652,running,braking,52.45,47.28,119.57,1.01,0.00,0.00,3.66,0,3,0.7053,-0.0106,119.57,-24.48,not_cal
67729,running,dwelling,52.40,47.37,119.57,1.64,0.00,0.00,3.56,591,3,0.7053,-0.0092,119.57,-24.37,not_cal
67805,running,dwelling,52.34,47.48,119.57,1.53,0.00,0.00,3.44,581,3,0.7034,-0.0143,119.57,-24.78,not_cal
67882,running,dwelling,52.31,47.54,119.57,0.65,0.00,0.00,3.37,571,3,0.7024,-0.0126,119.57,-24.65,not_cal
67958,running,dwelling,52.25,47.63,119.56,1.95,0.00,0.00,3.27,561,3,0.7024,-0.0126,119.56,-24.65,not_cal
68036,running,dwelling,52.20,47.73,119.56,0.67,0.00,0.00,3.16,551,3,0.7006,-0.0122,119.56,-24.61,not_cal
68112,running,dwelling,52.18,47.75,119.56,0.55,0.00,0.00,3.13,541,3,0.7032,-0.0123,119.56,-24.62,not_cal
68189,running,dwelling,52.15,47.81,119.56,0.87,0.00,0.00,3.07,531,3,0.6987,-0.0112,119.56,-24.54,not_cal
68265,running,dwelling,52.13,47.85,119.56,0.40,0.00,0.00,3.03,521,3,0.6987,-0.0112,119.56,-24.54,not_cal
68341,running,dwelling,52.11,47.88,119.56,0.52,0.00,0.00,2.99,511,3,0.7024,-0.0095,119.56,-24.39,not_cal
68418,running,dwelling,52.10,47.90,119.55,0.12,0.00,0.00,2.97,501,3,0.7032,-0.0126,119.55,-24.64,not_cal
68496,running,dwelling,52.10,47.90,119.55,0.22,0.00,0.00,2.96,491,3,0.7020,-0.0084,119.55,-24.30,not_cal
68572,running,dwelling,52.09,47.93,119.55,0.33,0.00,0.00,2.94,481,3,0.7020,-0.0084,119.55,-24.30,not_cal
68649,running,dwelling,52.08,47.94,119.55,0.04,0.00,0.00,2.93,471,3,0.7003,-0.0116,119.55,-24.57,not_cal
68725,running,dwelling,52.08,47.94,119.55,0.12,0.00,0.00,2.93,461,3,0.7024,-0.0095,119.55,-24.39,not_cal
68801,running,dwelling,52.07,47.96,119.55,0.36,0.00,0.00,2.90,451,3,0.6992,-0.0127,119.55,-24.66,not_cal
68878,running,dwelling,52.06,47.97,119.54,-0.06,0.00,0.00,2.89,441,3,0.6992,-0.0127,119.54,-24.66,not_cal
68955,running,dwelling,52.06,47.97,119.54,0.21,0.00,0.00,2.90,431,3,0.6982,-0.0119,119.54,-24.59,not_cal
69032,running,dwelling,52.03,48.02,119.54,0.91,0.00,0.00,2.84,421,3,0.7017,-0.0129,119.54,-24.67,not_cal
69109,running,dwelling,52.02,48.04,119.54,-0.29,0.00,0.00,2.82,411,3,0.6999,-0.0129,119.54,-24.67,not_cal
69191,running,dwelling,52.03,48.02,119.54,0.25,0.00,0.00,2.83,401,3,0.6999,-0.0095,119.54,-24.40,not_cal
69289,running,dwelling,52.01,48.06,119.54,0.20,0.00,0.00,2.79,391,3,0.7024,-0.0116,119.54,-24.57,not_cal
69366,running,dwelling,52.02,48.04,119.53,-0.41,0.00,0.00,2.81,381,3,0.7018,-0.0116,119.53,-24.57,not_cal
69442,running,dwelling,52.02,48.04,119.53,0.12,0.00,0.00,2.82,371,3,0.7006,-0.0091,119.53,-24.36,not_cal
69519,running,dwelling,52.02,48.04,119.53,0.01,0.00,0.00,2.81,361,3,0.7007,-0.0105,119.53,-24.48,not_cal
69596,running,dwelling,52.02,48.05,119.53,0.14,0.00,0.00,2.81,351,3,0.7011,-0.0119,119.53,-24.59,not_cal
69673,running,dwelling,52.01,48.07,119.53,0.22,0.00,0.00,2.79,341,3,0.7011,-0.0119,119.53,-24.59,not_cal
69748,running,dwelling,52.00,48.07,119.53,0.06,0.00,0.00,2.78,331,3,0.6985,-0.0125,119.53,-24.64,not_cal
69826,running,dwelling,52.00,48.07,119.52,0.16,0.00,0.00,2.78,321,3,0.6989,-0.0062,119.52,-24.12,not_cal
69902,running,dwelling,51.99,48.10,119.52,0.36,0.00,0.00,2.75,311,3,0.7024,-0.0136,119.52,-24.73,not_cal
